20.07.2024	09:00	#OnThisDay Von Jean Paul an Christian Otto. Hof, 20. oder 21. Juli 1794. Zum #Brief in der #JeanPaulEdition: https://www.jeanpaul-edition.de/brief.html?num=II_13 #JeanPaulToday	https://github.com/FrederikeNeuber/jeanpaultoday/blob/main/mastodon_2024/flashcards/II_13.png	Bild mit nachgeahmtem Post von Jean Paul im Mastodon-Stil, auf dem der Brieftext lautet: Dein Brief, mein Lieber, hat mich so gerührt, daß ich lieber den ganzen Tag allein sein möchte draussen unter dem blauen Himmel vor Dankbarkeit und stiller Freude. Ich antworte dir darauf in einem langen Briefe. — Dem Herold hatt ich mich schon 2mal auf heute ...
21.07.2024	09:00	#OnThisDay Von Jean Paul an Emanuel. Bayreuth, 21. Juli 1810. Zum #Brief in der #JeanPaulEdition: https://www.jeanpaul-edition.de/brief.html?num=VI_309 #JeanPaulToday	https://github.com/FrederikeNeuber/jeanpaultoday/blob/main/mastodon_2024/flashcards/VI_309.png	Bild mit nachgeahmtem Post von Jean Paul im Mastodon-Stil, auf dem der Brieftext lautet: Ich habe Ihnen außer Odilien nichts zu schicken als einen guten Morgen und einen großen Dank für die drei Gläser, wovon ich freilich neben Ihnen auf dem Kanapée den besten Gebrauch machen könnte. So bedeutete dießmal wie immer das Zerbrechen der Gläser bei Dachbaur...
22.07.2024	09:00	#OnThisDay Von Jean Paul an Georg Christoph Lichtenberg. Leipzig, 22. Juli 1784. Zum #Brief in der #JeanPaulEdition: https://www.jeanpaul-edition.de/brief.html?num=I_76 #JeanPaulToday	https://github.com/FrederikeNeuber/jeanpaultoday/blob/main/mastodon_2024/flashcards/I_76.png	Bild mit nachgeahmtem Post von Jean Paul im Mastodon-Stil, auf dem der Brieftext lautet: Wenn ein Jüngling von 22 Jahren sich die Freiheit nimt, Ew. eine Satire für das Magazin zu senden, worin schon Ihre Satiren stehen: so kan er nicht das Geringste zu seiner Vertheidigung anführen und ich zweifle sehr, ob sogar die Satire selber, hätte si...
23.07.2024	09:00	#OnThisDay Von Jean Paul an Johann Wilhelm Immanuel Heinsius. Hof, 23. Juli 97. Zum #Brief in der #JeanPaulEdition: https://www.jeanpaul-edition.de/brief.html?num=II_667 #JeanPaulToday	https://github.com/FrederikeNeuber/jeanpaultoday/blob/main/mastodon_2024/flashcards/II_667.png	Bild mit nachgeahmtem Post von Jean Paul im Mastodon-Stil, auf dem der Brieftext lautet: Ihre Anfrage ist eben so moralisch als vorsichtig und nöthig. Denn im entgegengesezten Falle hätt’ ich durch eine öffentliche Erklärung die 2te Auflage dem Schiksal der 1ten aussezen dürfen, da 1) mit H. Bekman ½ Ld’or für den Bogen der 2ten Auflage...
24.07.2024	09:00	#OnThisDay Von Jean Paul an Christian Otto. Hof, 24. Juli 1797. Zum #Brief in der #JeanPaulEdition: https://www.jeanpaul-edition.de/brief.html?num=II_669 #JeanPaulToday	https://github.com/FrederikeNeuber/jeanpaultoday/blob/main/mastodon_2024/flashcards/II_669.png	Bild mit nachgeahmtem Post von Jean Paul im Mastodon-Stil, auf dem der Brieftext lautet: Mit 15 rtl. und mit Hülfe andern — Geldes gedenk ich drüben viel zu thun. Der Teufel ist wieder in meine Dinte gefahren und macht sie zum weis scheinenden Heuchler.
25.07.2024	09:00	#OnThisDay Von Jean Paul an Auguste Schlichtegroll. Weimar, 25. Juli 1800. Zum #Brief in der #JeanPaulEdition: https://www.jeanpaul-edition.de/brief.html?num=III_492 #JeanPaulToday	https://github.com/FrederikeNeuber/jeanpaultoday/blob/main/mastodon_2024/flashcards/III_492.png	Bild mit nachgeahmtem Post von Jean Paul im Mastodon-Stil, auf dem der Brieftext lautet: Unsichtbare und Stumme! Beides war ich zwar auch, aber das erstere bedauer’ ich am meisten. Welch goldene und Juwelen-Stunde hätten wir hier zusammen haben wollen, Theuere! Aber warum wolten Sie überraschen? Dadurch wurden Sie es selber. Ich ahme Sie nicht ...
26.07.2024	09:00	#OnThisDay Von Jean Paul an Friedrich Creuzer. Bayreuth, 26. Juli 1808. Zum #Brief in der #JeanPaulEdition: https://www.jeanpaul-edition.de/brief.html?num=V_553 #JeanPaulToday	https://github.com/FrederikeNeuber/jeanpaultoday/blob/main/mastodon_2024/flashcards/V_553.png	Bild mit nachgeahmtem Post von Jean Paul im Mastodon-Stil, auf dem der Brieftext lautet: Meinem Bewußtsein und Festhalten der Unparteilichkeit war meine Verschiedenheit so wenig ein Anstoß, daß ich nicht einmal für ihn [Fichte] partheiisch zu erscheinen suchte geschweige vermied.
27.07.2024	09:00	#OnThisDay Von Jean Paul an Emanuel Osmund. Bayreuth, 27. Juli 1816. Zum #Brief in der #JeanPaulEdition: https://www.jeanpaul-edition.de/brief.html?num=VII_205 #JeanPaulToday	https://github.com/FrederikeNeuber/jeanpaultoday/blob/main/mastodon_2024/flashcards/VII_205.png	Bild mit nachgeahmtem Post von Jean Paul im Mastodon-Stil, auf dem der Brieftext lautet: Guten Morgen, mein Geliebter! Wollen Sie mir nicht die lustigen Weiber von Shakespeare auf einen Tag leihen, weil ich sie mit der neuen Voßischen Übersetzung vergleichen möchte. — Ich wollte, der Herbst wäre da! Doch bei meinem nächstwöchentlichen Verreisen werd ic...
28.07.2024	09:00	#OnThisDay Von Jean Paul an Emanuel Osmund. Bayreuth, 28. Juli 1816. Zum #Brief in der #JeanPaulEdition: https://www.jeanpaul-edition.de/brief.html?num=VII_206 #JeanPaulToday	https://github.com/FrederikeNeuber/jeanpaultoday/blob/main/mastodon_2024/flashcards/VII_206.png	Bild mit nachgeahmtem Post von Jean Paul im Mastodon-Stil, auf dem der Brieftext lautet: Guten Morgen, mein Emanuel! Hier schick ich Ihnen meinen Wetterpropheten, den Sie sogar unter Wegs lesen können. — Den Wunsch meiner Frau, Ihnen diese Kalbischen Briefe zu schicken, hab’ ich nicht schon vorgestern erfüllen wollen, weil ich ohnehin zu viele Geschäft...
29.07.2024	09:00	#OnThisDay Von Jean Paul an Johann Adam Lorenz von Oerthel. Hof, 29. Juli 1785. Zum #Brief in der #JeanPaulEdition: https://www.jeanpaul-edition.de/brief.html?num=I_110 #JeanPaulToday	https://github.com/FrederikeNeuber/jeanpaultoday/blob/main/mastodon_2024/flashcards/I_110.png	Bild mit nachgeahmtem Post von Jean Paul im Mastodon-Stil, auf dem der Brieftext lautet: Lieber Örthel, Rochefoucauld sagt: der Dank hat oft nur die Absicht, noch mehr zu bekommen. Das ist so richtig, daß ich dir meinen Dank für dein Papier — indem ich dir diesen halben Bogen davon schenke — blos darum bezeuge, um wo möglich einen ganzen h...
