28.10.2024	09:00	#OnThisDay Von Jean Paul an Gottlieb Ernst August Mehmel. Bayreuth, 28. Oktober 1815. Zum #Brief in der #JeanPaulEdition: https://www.jeanpaul-edition.de/brief.html?num=VII_103 #JeanPaulToday	https://raw.githubusercontent.com/FrederikeNeuber/jeanpaultoday/main/mastodon_2024/flashcards/VII_103.png	Bild mit nachgeahmtem Post von Jean Paul im Mastodon-Stil, auf dem der Brieftext lautet: ... Das hiesige Gymnasium war für den philosophischen Tempel, worin er Sie aufzusuchen hat, kein Heidenvorhof sondern ein Vorhof — politische Zeit, wo leichter die unwahrscheinlichen Hoffnungen eintreffen als die wahrscheinlichen und man leichter Paris ...
29.10.2024	09:00	#OnThisDay Von Jean Paul an Paul Emile Thieriot. Berlin, 29. Oktober 1800. Zum #Brief in der #JeanPaulEdition: https://www.jeanpaul-edition.de/brief.html?num=IV_13 #JeanPaulToday	https://raw.githubusercontent.com/FrederikeNeuber/jeanpaultoday/main/mastodon_2024/flashcards/IV_13.png	Bild mit nachgeahmtem Post von Jean Paul im Mastodon-Stil, auf dem der Brieftext lautet: Mein guter Aemil! Ich empfieng alle Ihre Brief—lein—gen. Unendlich süs waren mir — die linguistischen Lizenzen ausgenommen — „Abends im Felde“, „Unbestand des Lebens“, „24 Junius“, „Timon“, Commonprayer; und Ihre reiche anagrammatische Algeber des J. P. — Im Ja...
30.10.2024	09:00	#OnThisDay Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, 30. Oktober 1825. Zum #Brief in der #JeanPaulEdition: https://www.jeanpaul-edition.de/brief.html?num=VIII_510 #JeanPaulToday	https://raw.githubusercontent.com/FrederikeNeuber/jeanpaultoday/main/mastodon_2024/flashcards/VIII_510.png	Bild mit nachgeahmtem Post von Jean Paul im Mastodon-Stil, auf dem der Brieftext lautet: Schon vor einem halben Jahre bot ich Ihnen den Verlag meiner sämmtlichen Werke im Vorbeigehn an. Ihr Schweigen seit dieser Zeit erklärte sich vielleicht in der ungeheuren Masse von wachsenden Verbindungen aller Art. Jetzt wäre nun gerade eine Peri...
31.10.2024	09:00	#OnThisDay Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, 31. Oktober 1820. Zum #Brief in der #JeanPaulEdition: https://www.jeanpaul-edition.de/brief.html?num=VIII_110 #JeanPaulToday	https://raw.githubusercontent.com/FrederikeNeuber/jeanpaultoday/main/mastodon_2024/flashcards/VIII_110.png	Bild mit nachgeahmtem Post von Jean Paul im Mastodon-Stil, auf dem der Brieftext lautet: Ich danke Ihnen, mein guter Cotta, recht sehr für die 4 übersandten Almanache. In Ihrem Schreiben stand 5; in meinem Bittwunsche 6. Indeß, da sie, obwol am 15ten Sept. abgegangen, doch erst in voriger Woche ankamen und da die Fürstinnen sie schon ...
01.11.2024	09:00	#OnThisDay Von Jean Paul an Johann Gottlob Feind. Weimar, 1. November 1799. Zum #Brief in der #JeanPaulEdition: https://www.jeanpaul-edition.de/brief.html?num=III_336 #JeanPaulToday	https://raw.githubusercontent.com/FrederikeNeuber/jeanpaultoday/main/mastodon_2024/flashcards/III_336.png	Bild mit nachgeahmtem Post von Jean Paul im Mastodon-Stil, auf dem der Brieftext lautet: Das ebene Leipzig liegt für mich bedekt hinter unsern Bergen; selten überfliegt diese ein Brief. Nach einer böslichen Verlassung werden Eheleute geschieden; so ich von der Stadt nach der meinigen. Unser zweifaches Leben lief verhült und geschieden fort. Ich mö...
02.11.2024	09:00	#OnThisDay Von Jean Paul an Christian Otto. Bayreuth, 2. November 1809. Zum #Brief in der #JeanPaulEdition: https://www.jeanpaul-edition.de/brief.html?num=VI_173 #JeanPaulToday	https://raw.githubusercontent.com/FrederikeNeuber/jeanpaultoday/main/mastodon_2024/flashcards/VI_173.png	Bild mit nachgeahmtem Post von Jean Paul im Mastodon-Stil, auf dem der Brieftext lautet: Die Regel muß nur so ausgedrückt werden: alle irregulären Verb. auf e, die in der 3ten Person des Präsens i haben statt e und ein a im Imperfekt.; z. B. geben, gibt, gib. Hievon gibts keine Ausnahme: z. B. helfen, sterben, befehlen, schelten (erschrecken, schm...
03.11.2024	09:00	#OnThisDay Von Jean Paul an Christian Otto. Weimar, 3. November 1798 bis 4. November 1798. Zum #Brief in der #JeanPaulEdition: https://www.jeanpaul-edition.de/brief.html?num=III_149 #JeanPaulToday	https://raw.githubusercontent.com/FrederikeNeuber/jeanpaultoday/main/mastodon_2024/flashcards/III_149.png	Bild mit nachgeahmtem Post von Jean Paul im Mastodon-Stil, auf dem der Brieftext lautet: Lieber Otto! Gestern vor [8] Tagen um 9 Uhr früh fuhr ich durch die Pforten meines neuen Jerusalems. Denn lezteres hab’ ich wirklich. Kein Stiefgenius beschied mir zur Aufwartung die Hausfrau selber, meine Stubenthürnachbarin, die für mich wie eine Mutter sorg...
04.11.2024	09:00	#OnThisDay Von Jean Paul an Caroline Richter. Berlin, 4. November 1800. Zum #Brief in der #JeanPaulEdition: https://www.jeanpaul-edition.de/brief.html?num=IV_17 #JeanPaulToday	https://raw.githubusercontent.com/FrederikeNeuber/jeanpaultoday/main/mastodon_2024/flashcards/IV_17.png	Bild mit nachgeahmtem Post von Jean Paul im Mastodon-Stil, auf dem der Brieftext lautet: Auf deine Schwester und deinen Brief wart’ ich immer mitten in den Flammen der Arbeit, meine Einzige und Ewige! Ich sehne mich nach den Lauten deines Herzens, nach den Nachtönen unserer Gegenwart. O wie wohl thut es der vollen Seele, daß sie alles sagen darf, daß...
05.11.2024	09:00	#OnThisDay Von Jean Paul an Johann Adam Lorenz von Oerthel. Hof, 5. November 1785. Zum #Brief in der #JeanPaulEdition: https://www.jeanpaul-edition.de/brief.html?num=I_124 #JeanPaulToday	https://raw.githubusercontent.com/FrederikeNeuber/jeanpaultoday/main/mastodon_2024/flashcards/I_124.png	Bild mit nachgeahmtem Post von Jean Paul im Mastodon-Stil, auf dem der Brieftext lautet: Lieber Örthel, Ich sehe dich also erst in Schwarzenbach; denn heute mus ich dahin. Hier ist dein herlicher Eberhard, der mir noch besser gefallen als Eulers Briefe. Wenn seine ganze Physik auch so herlich ist, so les’ ich sie bei dir. Die Ottos sind nu...
06.11.2024	09:00	#OnThisDay Von Jean Paul an Caroline Richter. Berlin, 6. November 1800. Zum #Brief in der #JeanPaulEdition: https://www.jeanpaul-edition.de/brief.html?num=IV_19 #JeanPaulToday	https://raw.githubusercontent.com/FrederikeNeuber/jeanpaultoday/main/mastodon_2024/flashcards/IV_19.png	Bild mit nachgeahmtem Post von Jean Paul im Mastodon-Stil, auf dem der Brieftext lautet: Schlaf wohl, träume wohl, lebe wohl — oder ist das einerlei?
